c,#,Game,Release date,Price,Score rank(Userscore / Metascore),Price X Owners,Owners,plus minus,Players,plus minus,Avg Playtime,Median Playtime
1,2700,The East New World,4/26/2016,$4.99,N/A (N/A),"$11,721.51","2,349","±1,385","1,709","±1,181",0:48:00,1:07:00
1,2986,10 Second Ninja X,7/19/2016,$9.99,N/A (N/A),"$23,466.51","2,349","±1,385","1,068",±933,1:21:00,1:51:00
1,3034,Void Raiders,6/14/2016,$4.99,N/A (N/A),"$11,721.51","2,349","±1,385","2,136","±1,320",4:56:00,3:38:00
1,3337,Kitten Rampage,2/3/2016,$9.99,N/A (N/A),"$23,466.51","2,349","±1,385","2,136","±1,320",1:39:00,2:11:00
1,3418,Jet Set Knights,4/7/2016,$4.99,N/A (N/A),"$11,721.51","2,349","±1,385","1,922","±1,252",1:30:00,2:11:00
1,1571,Crawlers and Brawlers,8/22/2016,$2.99,N/A (N/A),"$7,008.56","2,344","±2,294","1,758","±1,987",1:37:00,2:07:00
1,2799,Battle Crust,2/25/2016,$7.99,N/A (N/A),"$18,728.56","2,344","±2,294","1,758","±1,987",0:25:00,0:36:00
1,1130,Lost Socks: Naughty Brothers,10/17/2016,$0.99,N/A (N/A),"$2,135.43","2,157","±1,595","1,233","±1,206",2:20:00,3:40:00
1,1614,illumine,9/29/2016,$5.99,N/A (N/A),"$12,920.43","2,157","±1,595","1,849","±1,477",6:04:00,3:00:00
1,1654,Handsome Mr. Frog,8/8/2016,$0.99,N/A (N/A),"$2,135.43","2,157","±1,595","1,849","±1,477",0:10:00,0:14:00
1,1751,Super Cube Smash,8/16/2016,$9.99,N/A (N/A),"$21,548.43","2,157","±1,595",308,±603,3:50:00,1:55:00
1,2189,Leave The Nest,5/27/2016,$9.99,N/A (N/A),"$21,548.43","2,157","±1,595",616,±852,5:25:00,5:24:00
1,2269,Halloween Forever,10/25/2016,$4.99,87% (93%),"$10,763.43","2,157","±1,595","1,541","±1,348",1:50:00,3:39:00
1,2674,Santa's Big Adventures,12/19/2016,$0.99,N/A (N/A),"$2,135.43","2,157","±1,595",616,±852,1:55:00,1:55:00
1,3167,Unearthed Inc: The Lost Temple,12/16/2016,$24.99,N/A (N/A),"$53,903.43","2,157","±1,595","2,157","±1,595",0:54:00,1:10:00
1,3473,Castle Torgeath,12/15/2016,$7.99,N/A (N/A),"$17,234.43","2,157","±1,595","1,541","±1,348",0:43:00,0:48:00
1,3623,Astro Duel,2/22/2016,$2.49,N/A (N/A),"$5,370.93","2,157","±1,595","1,541","±1,348",2:02:00,3:39:00
1,509,Fossil Echo,7/8/2016,$14.99,N/A (N/A/61%),"$32,018.64","2,136","±1,320","1,495","±1,104",1:23:00,2:23:00
1,569,Syndrome,10/6/2016,$19.99,34% (72%/56%),"$42,698.64","2,136","±1,320","1,709","±1,181",5:12:00,5:41:00
1,1081,Altar Guardian,10/24/2016,$1.99,N/A (N/A),"$4,250.64","2,136","±1,320",214,±417,0:01:00,0:00:00
1,1083,Sentry Knight Tactics,10/3/2016,$9.99,41% (76%),"$21,338.64","2,136","±1,320","1,281","±1,022",3:24:00,4:34:00
1,1142,Badiya,11/11/2016,$19.99,26% (67%),"$42,698.64","2,136","±1,320","1,922","±1,252",1:12:00,1:40:00
1,1503,Blue Effect VR,9/29/2016,$14.99,77% (90%),"$32,018.64","2,136","±1,320","1,709","±1,181",3:04:00,4:05:00
1,1512,Galaxy Cannon Rider,5/10/2016,$9.99,N/A (N/A),"$21,338.64","2,136","±1,320","1,068",±933,4:32:00,2:42:00
1,1601,Antihorror,7/27/2016,$1.99,30% (70%),"$4,250.64","2,136","±1,320","1,495","±1,104",2:12:00,2:44:00
1,1645,Thorne - Son of Slaves (Ep.2),8/26/2016,$2.99,N/A (N/A),"$6,386.64","2,136","±1,320","1,281","±1,022",2:38:00,3:34:00
1,2121,Tumbleweed Express,5/31/2016,$4.99,90% (94%),"$10,658.64","2,136","±1,320","1,709","±1,181",3:18:00,2:18:00
1,2138,Super Dungeon Bros,11/1/2016,$19.99,N/A (N/A),"$42,698.64","2,136","±1,320","1,495","±1,104",5:04:00,2:15:00
1,2186,Tower Defense Utimate,6/10/2016,$5.99,N/A (N/A),"$12,794.64","2,136","±1,320","1,281","±1,022",4:51:00,5:35:00
1,2268,The TakeOver,2/2/2016,$7.99,95% (96%),"$17,066.64","2,136","±1,320","1,495","±1,104",1:36:00,1:20:00
1,2360,Dyna Bomb,5/13/2016,$4.99,N/A (N/A),"$10,658.64","2,136","±1,320",854,±835,3:28:00,4:35:00
1,2371,GIBZ,5/20/2016,$4.99,64% (86%),"$10,658.64","2,136","±1,320","1,709","±1,181",2:21:00,2:56:00
1,2715,Exoplanet: First Contact,12/9/2016,$19.99,N/A (N/A),"$42,698.64","2,136","±1,320","1,709","±1,181",1:11:00,0:50:00
1,2760,Unfortunate Spacemen,5/6/2016,$14.99,41% (76%),"$32,018.64","2,136","±1,320","1,495","±1,104",2:20:00,2:51:00
1,2854,Satellite Rush,11/16/2016,$4.99,N/A (N/A),"$10,658.64","2,136","±1,320",854,±835,2:18:00,1:29:00
1,2860,99Vidas - The Game,12/22/2016,$12.99,N/A (N/A),"$27,746.64","2,136","±1,320","1,922","±1,252",4:33:00,10:39:00
1,2871,Revenge of Roger Rouge,4/22/2016,$0.74,N/A (N/A),"$1,580.64","2,136","±1,320",854,±835,1:58:00,2:22:00
1,2974,Hyper Bounce Blast,5/27/2016,$4.99,N/A (N/A),"$10,658.64","2,136","±1,320",854,±835,0:21:00,0:23:00
1,2982,Onion Force,3/2/2016,$4.99,N/A (N/A),"$10,658.64","2,136","±1,320",641,±723,9:54:00,8:19:00
1,3011,Desert Thunder: Strike Force,4/25/2016,$2.99,N/A (N/A),"$6,386.64","2,136","±1,320",214,±417,0:12:00,0:04:00
1,3055,Hive Jump,7/20/2016,$19.99,N/A (N/A),"$42,698.64","2,136","±1,320","1,922","±1,252",2:16:00,3:21:00
1,3081,Combat Racers,4/16/2016,$6.99,N/A (N/A),"$14,930.64","2,136","±1,320","1,281","±1,022",3:14:00,2:05:00
1,3088,Shadows Peak,3/18/2016,$7.99,N/A (N/A),"$17,066.64","2,136","±1,320","1,495","±1,104",0:42:00,1:01:00
1,3097,Fist of Physics - Preview,12/14/2016,$9.99,N/A (N/A),"$21,338.64","2,136","±1,320","1,709","±1,181",0:22:00,0:31:00
1,3106,Color Chaos,5/2/2016,$2.99,N/A (N/A),"$6,386.64","2,136","±1,320","1,495","±1,104",2:18:00,2:17:00
1,3145,Chicken Invaders 2,3/4/2016,$3.99,N/A (N/A),"$8,522.64","2,136","±1,320","2,136","±1,320",5:07:00,7:07:00
1,3527,Police Infinity,4/29/2016,$8.99,N/A (N/A),"$19,202.64","2,136","±1,320","1,922","±1,252",4:23:00,5:22:00
1,3607,[STO] Special Tactics Online,4/26/2016,$9.99,N/A (N/A),"$21,338.64","2,136","±1,320","2,136","±1,320",4:51:00,4:28:00
1,443,Megamagic: Wizards of the Neon Age,4/20/2016,$9.99,N/A (N/A/67%),"$19,200.78","1,922","±1,252","1,281","±1,022",5:00:00,4:43:00
1,1094,Shards of Azuria,10/12/2016,$4.99,N/A (N/A),"$9,590.78","1,922","±1,252","1,709","±1,181",1:37:00,1:41:00
1,1153,Disastr_Blastr,11/21/2016,$4.99,N/A (N/A),"$9,590.78","1,922","±1,252","1,495","±1,104",4:25:00,4:55:00
1,1178,Serial Cleaner,9/28/2016,$9.99,N/A (N/A),"$19,200.78","1,922","±1,252","1,281","±1,022",0:20:00,0:13:00
1,1577,Ballistic Tanks,9/20/2016,$4.99,N/A (N/A),"$9,590.78","1,922","±1,252","1,495","±1,104",1:11:00,0:46:00
1,1578,Black Hat Cooperative,7/29/2016,$9.99,N/A (N/A),"$19,200.78","1,922","±1,252","1,495","±1,104",0:31:00,0:30:00
1,1676,Selma and the Wisp,8/4/2016,$9.99,N/A (N/A),"$19,200.78","1,922","±1,252",854,±835,0:47:00,0:55:00
1,1699,ONRAID,8/29/2016,$9.99,N/A (N/A),"$19,200.78","1,922","±1,252","1,922","±1,252",35:38:00,27:37:00
1,1757,MOTORGUN,11/17/2016,$9.99,N/A (N/A),"$19,200.78","1,922","±1,252","1,495","±1,104",0:55:00,1:27:00
1,1760,Cubway,8/11/2016,$3.99,N/A (N/A),"$7,668.78","1,922","±1,252","1,495","±1,104",1:33:00,2:27:00
1,2078,Angel Express [Tokkyu Tenshi],7/15/2016,$9.99,N/A (N/A),"$19,200.78","1,922","±1,252",641,±723,1:59:00,1:44:00
1,2236,V ARRR,6/10/2016,$9.99,N/A (N/A),"$19,200.78","1,922","±1,252","1,709","±1,181",1:02:00,1:10:00
1,2324,Lost Sea,7/5/2016,$14.99,N/A (N/A),"$28,810.78","1,922","±1,252","1,709","±1,181",1:19:00,1:18:00
1,2339,Xenoraid,9/30/2016,$9.99,N/A (N/A),"$19,200.78","1,922","±1,252","1,495","±1,104",3:25:00,3:54:00
1,2353,Lance A Lot,10/18/2016,$14.99,N/A (N/A),"$28,810.78","1,922","±1,252","1,922","±1,252",1:01:00,1:13:00
1,2686,Cue Club 2,3/7/2016,$18.99,N/A (N/A),"$36,498.78","1,922","±1,252","1,922","±1,252",5:10:00,7:27:00
1,2697,Galactic Fighter,12/5/2016,$0.99,N/A (N/A),"$1,902.78","1,922","±1,252",427,±590,1:04:00,0:41:00
1,2859,SUPER IMPOSSIBLE ROAD,5/11/2016,$12.99,N/A (N/A),"$24,966.78","1,922","±1,252","1,709","±1,181",1:33:00,1:57:00
1,2940,Cursed Castilla (Maldita Castilla EX),10/20/2016,$11.99,100% (100%),"$23,044.78","1,922","±1,252","1,068",±933,6:46:00,7:06:00
1,2990,Sweet Escape VR,4/20/2016,$4.99,N/A (N/A),"$9,590.78","1,922","±1,252","1,068",±933,1:48:00,2:39:00
1,3013,Space Bit Attack,4/5/2016,$4.99,N/A (N/A),"$9,590.78","1,922","±1,252","1,068",±933,0:05:00,0:06:00
1,3028,WOLFLAME,4/21/2016,$5.99,N/A (N/A),"$11,512.78","1,922","±1,252",854,±835,2:27:00,2:46:00
1,3074,Masky,12/16/2016,$0.99,N/A (N/A),"$1,902.78","1,922","±1,252","1,281","±1,022",2:02:00,3:40:00
1,3141,Welkin Road,4/13/2016,$12.99,N/A (N/A),"$24,966.78","1,922","±1,252","1,495","±1,104",4:23:00,6:42:00
1,3210,Stealth Labyrinth,4/29/2016,$2.99,N/A (N/A),"$5,746.78","1,922","±1,252",214,±417,0:17:00,0:05:00
1,3407,Cubixx HD,1/28/2016,$8.99,N/A (N/A),"$17,278.78","1,922","±1,252","1,495","±1,104",0:30:00,0:45:00
1,3462,Binaries,4/4/2016,$9.99,N/A (N/A),"$19,200.78","1,922","±1,252","1,709","±1,181",0:36:00,0:30:00
1,548,Hunter's Legacy,7/19/2016,$6.99,N/A (N/A/58%),"$12,924.51","1,849","±1,477","1,541","±1,348",1:40:00,1:07:00
1,1733,Globe Rush,9/2/2016,$2.39,N/A (N/A),"$4,419.11","1,849","±1,477",925,"±1,044",1:49:00,2:32:00
1,2206,Smash Pixel Racing,6/20/2016,$2.99,N/A (N/A),"$5,528.51","1,849","±1,477",616,±852,1:53:00,1:53:00
1,2248,Wicce,5/2/2016,$4.99,N/A (N/A),"$9,226.51","1,849","±1,477","1,541","±1,348",1:18:00,1:47:00
1,2293,Bear Haven Nights,1/29/2016,$4.99,N/A (N/A),"$9,226.51","1,849","±1,477","1,849","±1,477",0:33:00,0:26:00
1,2815,Elite vs. Freedom,5/31/2016,$8.99,N/A (N/A),"$16,622.51","1,849","±1,477",925,"±1,044",1:07:00,1:25:00
1,2957,BuildMoreCubes,11/21/2016,$4.99,N/A (N/A),"$9,226.51","1,849","±1,477","1,233","±1,206",2:40:00,3:22:00
1,3445,Parasite,1/19/2016,$4.99,N/A (N/A),"$9,226.51","1,849","±1,477",308,±603,0:22:00,0:11:00
1,3040,Filthy Lucre,12/11/2016,$17.99,N/A (N/A),"$31,626.42","1,758","±1,987","1,758","±1,987",1:46:00,2:36:00
1,3384,DesertLand 2115,11/18/2016,$4.99,5% (41%),"$8,772.42","1,758","±1,987","1,172","±1,622",0:29:00,0:50:00
1,361,Klang,9/22/2016,$14.99,N/A (N/A/71%),"$25,617.91","1,709","±1,181","1,068",±933,1:04:00,1:34:00
1,482,Super Rad Raygun,11/15/2016,$9.99,N/A (N/A/64%),"$17,072.91","1,709","±1,181","1,495","±1,104",14:56:00,4:30:00
1,619,Blood Alloy: Reborn,3/2/2016,$12.99,N/A (N/A/48%),"$22,199.91","1,709","±1,181",854,±835,0:17:00,0:20:00
1,793,Energy Hook,7/5/2016,$17.99,N/A (N/A),"$30,744.91","1,709","±1,181","1,068",±933,0:14:00,0:16:00
1,1085,Don't open the doors!,11/11/2016,$7.99,N/A (N/A),"$13,654.91","1,709","±1,181","1,495","±1,104",2:42:00,3:33:00
1,1115,Groggers!,11/10/2016,$3.99,N/A (N/A),"$6,818.91","1,709","±1,181",0,±0,0:00:00,0:00:00
1,1163,Snowball!,12/16/2016,$2.99,N/A (N/A),"$5,109.91","1,709","±1,181",427,±590,0:17:00,0:11:00
1,1195,Quell 4D,10/14/2016,$19.99,87% (93%),"$34,162.91","1,709","±1,181","1,281","±1,022",1:16:00,1:15:00
1,1203,EggK47,9/30/2016,$2.99,N/A (N/A),"$5,109.91","1,709","±1,181",214,±417,0:09:00,0:03:00
1,1526,Heroes of the Monkey Tavern,9/22/2016,$5.99,N/A (N/A),"$10,236.91","1,709","±1,181","1,068",±933,12:09:00,19:09:00
1,1608,Gun Brothers,8/18/2016,$1.99,N/A (N/A),"$3,400.91","1,709","±1,181","1,281","±1,022",0:28:00,0:44:00
1,1615,Footbrawl Playground,9/1/2016,$5.99,N/A (N/A),"$10,236.91","1,709","±1,181","1,495","±1,104",1:10:00,1:00:00
1,1755,Heartomics: Lost Count,11/26/2016,$9.99,N/A (N/A),"$17,072.91","1,709","±1,181",854,±835,2:25:00,3:13:00
1,1759,Galactic Fighters,9/15/2016,$1.99,N/A (N/A),"$3,400.91","1,709","±1,181",0,±0,0:00:00,0:00:00
1,2179,Diib's Dilemma,5/27/2016,$1.99,N/A (N/A),"$3,400.91","1,709","±1,181","1,068",±933,1:24:00,1:40:00
1,2260,Mistfal,7/7/2016,$1.99,N/A (N/A),"$3,400.91","1,709","±1,181","1,068",±933,2:49:00,2:44:00
1,2284,Fatal Fight,6/10/2016,$2.99,N/A (N/A),"$5,109.91","1,709","±1,181","1,281","±1,022",4:35:00,5:50:00
1,2312,Mini's Magic World,5/12/2016,$6.99,N/A (N/A),"$11,945.91","1,709","±1,181","1,068",±933,4:10:00,4:34:00
1,2645,Push Me Pull You,7/14/2016,$14.99,N/A (N/A),"$25,617.91","1,709","±1,181","1,495","±1,104",1:46:00,1:31:00
1,2777,Wand Wars,4/13/2016,$11.99,N/A (N/A),"$20,490.91","1,709","±1,181","1,281","±1,022",3:36:00,5:38:00
1,2786,Leap Up no jutsu,12/30/2016,$0.99,N/A (N/A),"$1,691.91","1,709","±1,181","1,281","±1,022",1:12:00,1:08:00
1,2838,1943 Megami Strike,2/24/2016,$8.99,2% (31%),"$15,363.91","1,709","±1,181",854,±835,2:13:00,2:26:00
1,2913,Hypersensitive Bob,3/29/2016,$4.99,N/A (N/A),"$8,527.91","1,709","±1,181","1,281","±1,022",1:01:00,1:48:00
1,2943,Massive,4/14/2016,$9.99,N/A (N/A),"$17,072.91","1,709","±1,181",854,±835,0:28:00,0:23:00
1,3033,Soul Thief,4/5/2016,$9.99,N/A (N/A),"$17,072.91","1,709","±1,181","1,709","±1,181",1:24:00,2:00:00
1,3049,Puzzle Box,4/22/2016,$9.99,N/A (N/A),"$17,072.91","1,709","±1,181","1,068",±933,1:01:00,1:14:00
1,3120,XO-Planets,4/21/2016,$1.59,N/A (N/A),"$2,717.31","1,709","±1,181","1,281","±1,022",3:06:00,3:31:00
1,3213,At the Mountains of Madness,3/25/2016,$19.99,N/A (N/A),"$34,162.91","1,709","±1,181",854,±835,4:10:00,3:30:00
1,3451,Warden: Melody of the Undergrowth,4/8/2016,$19.99,N/A (N/A),"$34,162.91","1,709","±1,181","1,709","±1,181",1:43:00,1:29:00
1,3500,Gnomes Vs. Fairies,7/1/2016,$9.99,N/A (N/A),"$17,072.91","1,709","±1,181","1,495","±1,104",1:10:00,1:03:00
1,3503,Crazy Pixel Streaker,6/7/2016,$4.99,N/A (N/A),"$8,527.91","1,709","±1,181",854,±835,2:28:00,1:39:00
1,3613,Herolike,9/28/2016,$7.99,N/A (N/A),"$13,654.91","1,709","±1,181","1,068",±933,2:03:00,3:11:00
1,1702,Shiperoids,8/9/2016,$0.99,N/A (N/A),"$1,525.59","1,541","±1,348",925,"±1,044",0:02:00,0:02:00
1,1730,RollerForce,9/14/2016,$4.99,N/A (N/A),"$7,689.59","1,541","±1,348","1,233","±1,206",0:20:00,0:11:00
1,2080,Space Rift,8/2/2016,$19.99,N/A (N/A),"$30,804.59","1,541","±1,348","1,233","±1,206",1:17:00,1:56:00
1,2180,"Axe, Bow & Staff",9/29/2016,$9.99,N/A (N/A),"$15,394.59","1,541","±1,348","1,233","±1,206",1:21:00,1:22:00
1,2192,Ghost Sweeper,7/22/2016,$4.99,N/A (N/A),"$7,689.59","1,541","±1,348",616,±852,10:01:00,10:01:00
1,2208,Gamma Bros 1.5,5/26/2016,$4.99,N/A (N/A),"$7,689.59","1,541","±1,348",0,±0,0:00:00,0:00:00
1,2718,Demon's Crystals,4/21/2016,$4.99,N/A (N/A),"$7,689.59","1,541","±1,348","1,233","±1,206",0:17:00,0:22:00
1,2845,The Wizards Who Fell In A Hole,12/9/2016,$1.99,N/A (N/A),"$3,066.59","1,541","±1,348",308,±603,0:07:00,0:03:00
1,3151,Metal Tales: Fury of the Guitar Gods,11/18/2016,$14.99,N/A (N/A),"$23,099.59","1,541","±1,348",616,±852,21:14:00,20:42:00
1,982,Demon Truck,9/26/2016,$4.99,N/A (N/A),"$7,460.05","1,495","±1,104",427,±590,0:03:00,0:02:00
1,996,Super Flippin' Phones,2/18/2016,$2.99,N/A (N/A),"$4,470.05","1,495","±1,104",854,±835,0:25:00,0:22:00
1,999,Redie,12/1/2016,$9.99,N/A (N/A),"$14,935.05","1,495","±1,104","1,495","±1,104",0:45:00,1:20:00
1,1016,Goblins and Grottos,7/7/2016,$12.99,N/A (N/A),"$19,420.05","1,495","±1,104",854,±835,1:38:00,2:01:00
1,1031,Kittypocalypse - Ungoggled,11/3/2016,$14.99,N/A (N/A),"$22,410.05","1,495","±1,104","1,068",±933,3:54:00,5:15:00
1,1172,Blade & Bones,11/30/2016,$14.99,N/A (N/A),"$22,410.05","1,495","±1,104",641,±723,3:04:00,1:54:00
1,1208,Alien Invasion Tower Defense,10/27/2016,$1.99,N/A (N/A),"$2,975.05","1,495","±1,104",0,±0,0:00:00,0:00:00
1,1345,Final Strike,6/23/2016,$9.99,N/A (N/A),"$14,935.05","1,495","±1,104","1,068",±933,0:03:00,0:04:00
1,1644,Slayer Shock,9/29/2016,$19.99,N/A (N/A),"$29,885.05","1,495","±1,104","1,281","±1,022",0:53:00,0:56:00
1,1704,Cowbots and Aliens,11/7/2016,$19.99,93% (95%),"$29,885.05","1,495","±1,104","1,068",±933,0:42:00,0:31:00
1,2085,Omega Agent,5/4/2016,$14.99,N/A (N/A),"$22,410.05","1,495","±1,104",854,±835,0:30:00,0:30:00
1,2125,Unbreakable Vr Runner,7/4/2016,$5.99,N/A (N/A),"$8,955.05","1,495","±1,104","1,068",±933,0:06:00,0:06:00
1,2205,War Truck Simulator,6/17/2016,$5.99,N/A (N/A),"$8,955.05","1,495","±1,104","1,495","±1,104",0:50:00,1:26:00
1,2252,Genius Greedy Mouse,8/12/2016,$4.99,N/A (N/A),"$7,460.05","1,495","±1,104","1,281","±1,022",1:25:00,1:15:00
1,2349,Wanderer of Teandria,5/26/2016,$4.99,N/A (N/A),"$7,460.05","1,495","±1,104","1,068",±933,5:12:00,4:34:00
1,2806,Paintball 707,11/30/2016,$4.99,N/A (N/A),"$7,460.05","1,495","±1,104","1,495","±1,104",0:21:00,0:12:00
1,2929,Combat Air Patrol 2,6/6/2016,$29.99,19% (61%),"$44,835.05","1,495","±1,104","1,281","±1,022",0:52:00,0:52:00
1,2978,Silver Bullet: Prometheus,4/8/2016,$4.99,N/A (N/A),"$7,460.05","1,495","±1,104",641,±723,0:33:00,0:33:00
1,3018,That Dam Level redux,2/25/2016,$8.99,N/A (N/A),"$13,440.05","1,495","±1,104",214,±417,0:03:00,0:01:00
1,3139,Witch & Heroï¼ˆé­”å¥³ã¨å‹‡è€…ï¼‰,4/21/2016,$4.99,N/A (N/A),"$7,460.05","1,495","±1,104","1,281","±1,022",1:03:00,2:01:00
1,3159,Escape: Close Call,3/24/2016,$6.99,N/A (N/A),"$10,450.05","1,495","±1,104","1,495","±1,104",1:38:00,2:07:00
1,3184,SWEATER? OK!,12/16/2016,$0.99,N/A (N/A),"$1,480.05","1,495","±1,104",214,±417,4:30:00,1:30:00
1,3401,Sunken,5/26/2016,$9.99,N/A (N/A),"$14,935.05","1,495","±1,104","1,068",±933,1:03:00,0:19:00
1,601,Back in 1995,4/28/2016,$11.99,25% (66%/52%),"$15,359.19","1,281","±1,022",854,±835,1:17:00,1:22:00
1,993,Doritos VR Battle,11/4/2016,$2.99,N/A (N/A),"$3,830.19","1,281","±1,022","1,068",±933,0:07:00,0:09:00
1,1196,Dungeons & Darkness,9/29/2016,$6.99,N/A (N/A),"$8,954.19","1,281","±1,022","1,068",±933,3:45:00,3:18:00
1,1573,Russian VR Coasters,7/27/2016,$5.75,N/A (N/A),"$7,365.75","1,281","±1,022","1,281","±1,022",0:34:00,0:41:00
1,1594,Robot Squad Simulator 2017,10/20/2016,$14.99,N/A (N/A),"$19,202.19","1,281","±1,022","1,068",±933,1:03:00,1:39:00
1,1625,Duckpocalypse,8/22/2016,$2.99,N/A (N/A),"$3,830.19","1,281","±1,022",854,±835,0:14:00,0:10:00
1,1640,Snow Horse,8/3/2016,$5.99,N/A (N/A),"$7,673.19","1,281","±1,022","1,281","±1,022",0:56:00,1:41:00
1,1651,Drop Out 0,9/16/2016,$5.99,N/A (N/A),"$7,673.19","1,281","±1,022",854,±835,3:06:00,2:34:00
1,1670,MinosMaze - The Minotaur's Labyrinth,9/6/2016,$0.79,N/A (N/A),"$1,011.99","1,281","±1,022",427,±590,1:44:00,1:09:00
1,1672,MineSweeper VR,8/25/2016,$3.99,N/A (N/A),"$5,111.19","1,281","±1,022","1,281","±1,022",0:34:00,0:36:00
1,1695,Neon Warp,7/29/2016,$1.99,N/A (N/A),"$2,549.19","1,281","±1,022",427,±590,2:48:00,1:51:00
1,1711,Hull BreacH,12/13/2016,$19.99,N/A (N/A),"$25,607.19","1,281","±1,022","1,281","±1,022",2:23:00,2:44:00
1,1728,Tick Tock Bang Bang,6/9/2016,$9.99,N/A (N/A),"$12,797.19","1,281","±1,022",854,±835,2:49:00,1:53:00
1,2087,Windscape,9/1/2016,$16.99,N/A (N/A),"$21,764.19","1,281","±1,022","1,068",±933,3:29:00,2:51:00
1,2129,Chamber 19,10/21/2016,$14.99,N/A (N/A),"$19,202.19","1,281","±1,022","1,068",±933,0:19:00,0:21:00
1,2163,Race & Destroy,5/16/2016,$1.99,N/A (N/A),"$2,549.19","1,281","±1,022",427,±590,0:22:00,0:14:00
1,2234,Beeftacular,8/26/2016,$5.99,N/A (N/A),"$7,673.19","1,281","±1,022",427,±590,0:20:00,0:10:00
1,2238,IrreVRsible,5/26/2016,$5.99,N/A (N/A),"$7,673.19","1,281","±1,022","1,068",±933,1:28:00,1:21:00
1,2259,Legends of the Universe - StarCore,7/25/2016,$3.99,N/A (N/A),"$5,111.19","1,281","±1,022",214,±417,2:18:00,0:46:00
1,2276,Empty Soul,6/30/2016,$6.99,N/A (N/A),"$8,954.19","1,281","±1,022",641,±723,0:24:00,0:22:00
1,2282,BuriedTown,1/22/2016,$6.99,N/A (N/A),"$8,954.19","1,281","±1,022","1,068",±933,3:18:00,3:15:00
1,2291,PlanetFate,6/6/2016,$4.99,N/A (N/A),"$6,392.19","1,281","±1,022","1,281","±1,022",0:13:00,0:17:00
1,2296,Crystal Cosmos,7/22/2016,$4.99,N/A (N/A),"$6,392.19","1,281","±1,022",854,±835,1:46:00,1:30:00
1,2314,SurvHive,8/1/2016,$14.99,N/A (N/A),"$19,202.19","1,281","±1,022",854,±835,2:09:00,2:23:00
1,2707,Beyond Dimensions,3/11/2016,$4.99,N/A (N/A),"$6,392.19","1,281","±1,022",854,±835,0:13:00,0:16:00
1,2711,Merry Snowballs,12/15/2016,$5.99,N/A (N/A),"$7,673.19","1,281","±1,022","1,281","±1,022",3:25:00,5:19:00
1,2713,Damage: Sadistic Butchering of Humanity,12/11/2016,$4.20,N/A (N/A),"$5,380.20","1,281","±1,022",0,±0,0:00:00,0:00:00
1,2768,Polygon Attack,12/27/2016,$0.99,N/A (N/A),"$1,268.19","1,281","±1,022",641,±723,1:35:00,1:16:00
1,2774,Unearthing Colossal,10/21/2016,$14.99,N/A (N/A),"$19,202.19","1,281","±1,022","1,068",±933,1:45:00,2:03:00
1,3471,Babel: Choice,2/12/2016,$9.99,N/A (N/A),"$12,797.19","1,281","±1,022","1,068",±933,0:54:00,1:28:00
1,3531,AIPD - Artificial Intelligence Police Department,1/28/2016,$9.99,N/A (N/A),"$12,797.19","1,281","±1,022",854,±835,1:13:00,1:32:00
1,630,MilitAnt,7/12/2016,$9.99,N/A (N/A/41%),"$12,317.67","1,233","±1,206",925,"±1,044",1:04:00,1:33:00
1,971,Blockpocalypse,10/5/2016,$9.99,N/A (N/A),"$12,317.67","1,233","±1,206","1,233","±1,206",0:45:00,0:49:00
1,975,Fresh Body,11/15/2016,$4.99,56% (83%),"$6,152.67","1,233","±1,206",925,"±1,044",0:27:00,0:34:00
1,1002,Runbow,11/18/2016,$14.99,N/A (N/A),"$18,482.67","1,233","±1,206",925,"±1,044",1:54:00,2:46:00
1,1054,Super Ninja Hero VR,12/23/2016,$9.99,N/A (N/A),"$12,317.67","1,233","±1,206",925,"±1,044",1:22:00,1:46:00
1,1125,Warfleet,11/7/2016,$9.99,N/A (N/A),"$12,317.67","1,233","±1,206",616,±852,9:58:00,9:45:00
1,1192,Other Tanks,12/5/2016,$1.99,N/A (N/A),"$2,453.67","1,233","±1,206",0,±0,0:00:00,0:00:00
1,1576,King Oddball,9/9/2016,$4.99,N/A (N/A),"$6,152.67","1,233","±1,206",925,"±1,044",5:11:00,6:08:00
1,1611,Steampuff: Phinnegan's Factory,7/28/2016,$9.99,N/A (N/A),"$12,317.67","1,233","±1,206","1,233","±1,206",0:24:00,0:24:00
1,2150,Trap House,6/14/2016,$9.99,N/A (N/A),"$12,317.67","1,233","±1,206",0,±0,0:00:00,0:00:00
1,2154,Pirates of the Polygon Sea,7/12/2016,$12.99,N/A (N/A),"$16,016.67","1,233","±1,206","1,233","±1,206",0:55:00,1:38:00
1,2231,Dungeon Punks,8/24/2016,$14.99,N/A (N/A),"$18,482.67","1,233","±1,206",308,±603,0:15:00,0:07:00
1,2255,Protonwar,7/5/2016,$14.99,N/A (N/A),"$18,482.67","1,233","±1,206","1,233","±1,206",0:55:00,0:57:00
1,2266,Rynn's Adventure: Trouble in the Enchanted Forest,3/31/2016,$9.99,N/A (N/A),"$12,317.67","1,233","±1,206",925,"±1,044",0:10:00,0:09:00
1,2329,God of Word,9/28/2016,$4.99,N/A (N/A),"$6,152.67","1,233","±1,206",616,±852,0:30:00,0:21:00
1,2685,Toy Plane Heroes,4/5/2016,$9.99,N/A (N/A),"$12,317.67","1,233","±1,206","1,233","±1,206",0:23:00,0:27:00
